court,surface,round_imp,best_of,player0,player1,player0_rank,player1_rank,winner
Outdoor,Hard,6,3,Carraz G.,Pavel A.,22,132.0,player1
Outdoor,Hard,6,3,Saulnier C.,Dent T.,32,50.0,player1
Outdoor,Hard,6,3,Haas T.,Mathieu P.H.,96,16.0,player1
Outdoor,Hard,6,3,Zib T.,Ljubicic I.,13,80.0,player1
Outdoor,Hard,6,3,Karlovic I.,Lopez F.,25,61.0,player1
Outdoor,Hard,6,3,Schuettler R.,Chela J.I.,23,38.0,player1
Outdoor,Hard,6,3,Ancic M.,Berdych T.,48,20.0,player1
Outdoor,Hard,6,3,Stepanek R.,Muller G.,67,26.0,player1
Outdoor,Hard,6,3,Fish M.,Federer R.,1,49.0,player1
Outdoor,Hard,6,3,Spadea V.,Hernych J.,74,21.0,player1
Outdoor,Hard,6,3,Carlsen K.,Canas G.,14,56.0,player1
Outdoor,Hard,6,3,Grosjean S.,Ferrer D.,47,28.0,player1
Outdoor,Hard,6,3,Johansson J.,Santoro F.,54,11.0,player1
Outdoor,Hard,6,3,Ferrero J.C.,Moya C.,7,93.0,player1
Outdoor,Hard,6,3,Nieminen J.,Safin M.,4,142.0,player1
Outdoor,Hard,6,3,Hrbaty D.,Llodra M.,52,29.0,player1
Outdoor,Hard,6,3,Ginepri R.,Hewitt L.,2,73.0,player1
Outdoor,Hard,5,3,Melzer J.,Henman T.,6,34.0,player1
Outdoor,Hard,5,3,Enqvist T.,Robredo T.,12,97.0,player1
Outdoor,Hard,5,3,Bjorkman J.,Nalbandian D.,10,89.0,player1
Outdoor,Hard,5,3,Blake J.,Gonzalez F.,17,151.0,player1
Outdoor,Hard,5,3,Novak J.,Roddick A.,3,27.0,player1
Outdoor,Hard,5,3,Gaudio G.,Kiefer N.,31,8.0,player1
Outdoor,Hard,5,3,Pavel A.,Agassi A.,9,22.0,player1
Outdoor,Hard,5,3,Srichaphan P.,Coria G.,5,33.0,player1
Outdoor,Hard,5,3,Lopez F.,Santoro F.,54,25.0,player1
Outdoor,Hard,5,3,Ferrer D.,Moya C.,7,47.0,player1
Outdoor,Hard,5,3,Llodra M.,Hewitt L.,2,52.0,player1
Outdoor,Hard,5,3,Chela J.I.,Canas G.,14,23.0,player1
Outdoor,Hard,5,3,Muller G.,Federer R.,1,67.0,player1
Outdoor,Hard,5,3,Hernych J.,Mathieu P.H.,96,74.0,player1
Outdoor,Hard,5,3,Safin M.,Dent T.,32,4.0,player1
Outdoor,Hard,5,3,Berdych T.,Ljubicic I.,13,48.0,player1
Outdoor,Hard,4,3,Nalbandian D.,Kiefer N.,31,10.0,player1
Outdoor,Hard,4,3,Robredo T.,Henman T.,6,12.0,player1
Outdoor,Hard,4,3,Santoro F.,Moya C.,7,54.0,player1
Outdoor,Hard,4,3,Mathieu P.H.,Hewitt L.,2,96.0,player1
Outdoor,Hard,4,3,Gonzalez F.,Roddick A.,3,17.0,player1
Outdoor,Hard,4,3,Coria G.,Agassi A.,9,5.0,player1
Outdoor,Hard,4,3,Dent T.,Canas G.,14,32.0,player1
Outdoor,Hard,4,3,Ljubicic I.,Federer R.,1,13.0,player1
Outdoor,Hard,3,3,Henman T.,Canas G.,14,6.0,player1
Outdoor,Hard,3,3,Kiefer N.,Federer R.,1,31.0,player1
Outdoor,Hard,3,3,Agassi A.,Hewitt L.,2,9.0,player1
Outdoor,Hard,3,3,Moya C.,Roddick A.,3,7.0,player1
Outdoor,Hard,2,3,Canas G.,Federer R.,1,14.0,player1
Outdoor,Hard,2,3,Roddick A.,Hewitt L.,2,3.0,player1
Outdoor,Hard,1,5,Hewitt L.,Federer R.,1,2.0,player1
Outdoor,Hard,7,3,Kohlschreiber P.,Ferrer D.,44,67.0,player1
Outdoor,Hard,7,3,Enqvist T.,Lee H.T.,58,101.0,player1
Outdoor,Hard,7,3,Volandri F.,Ginepri R.,68,41.0,player1
Outdoor,Hard,7,3,Calleri A.,Martin A.,57,66.0,player1
Outdoor,Hard,7,3,El Aynaoui Y.,Labadze I.,136,713.0,player1
Outdoor,Hard,7,3,Melzer J.,Acasuso J.,71,35.0,player1
Outdoor,Hard,7,3,Horna L.,Kim K.,63,43.0,player1
Outdoor,Hard,7,3,Wessels P.,Verdasco F.,45,75.0,player1
Outdoor,Hard,7,3,Starace P.,Schuettler R.,39,65.0,player1
Outdoor,Hard,7,3,Evans B.,Ferrero J.C.,85,554.0,player1
Outdoor,Hard,7,3,Seppi A.,Rusedski G.,42,143.0,player1
Outdoor,Hard,7,3,Almagro N.,Andreev I.,49,83.0,player1
Outdoor,Hard,7,3,Llodra M.,Monfils G.,128,50.0,player1
Outdoor,Hard,7,3,Mirnyi M.,Bjorkman J.,90,37.0,player1
Outdoor,Hard,7,3,Carlsen K.,Blake J.,192,55.0,player1
Outdoor,Hard,7,3,Saulnier C.,Nieminen J.,129,48.0,player1
Outdoor,Hard,7,3,Monaco J.,Minar I.,109,91.0,player1
Outdoor,Hard,7,3,Karlovic I.,Rochus O.,40,59.0,player1
Outdoor,Hard,7,3,Burgsmuller L.,Mayer F.,51,87.0,player1
Outdoor,Hard,7,3,Zib T.,Fish M.,54,77.0,player1
Outdoor,Hard,7,3,Ventura S.,Mello R.,53,74.0,player1
Outdoor,Hard,7,3,Young D.,Lisnard J.R.,100,740.0,player1
Outdoor,Hard,7,3,Calatrava A.,Phau B.,106,78.0,player1
Outdoor,Hard,7,3,Tabara M.,Mathieu P.H.,76,99.0,player1
Outdoor,Hard,7,3,Muller G.,Zabaleta M.,52,61.0,player1
Outdoor,Hard,7,3,Rochus C.,Philippoussis M.,188,64.0,player1
Outdoor,Hard,7,3,Dupuis A.,Hanescu V.,104,113.0,player1
Outdoor,Hard,7,3,Sargsian S.,Benneteau J.,80,79.0,player1
Outdoor,Hard,7,3,Hernych J.,Sanguinetti D.,84,69.0,player1
Outdoor,Hard,7,3,Koubek S.,Morrison J.,108,72.0,player1
Outdoor,Hard,7,3,Berdych T.,Clement A.,124,46.0,player1
Outdoor,Hard,7,3,Beck K.,Lapentti N.,148,38.0,player1
Outdoor,Hard,6,3,Youzhny M.,Lee H.T.,58,19.0,player1
Outdoor,Hard,6,3,Rusedski G.,Johansson T.,27,42.0,player1
Outdoor,Hard,6,3,Kim K.,Novak J.,26,63.0,player1
Outdoor,Hard,6,3,Blake J.,Moya C.,6,192.0,player1
Outdoor,Hard,6,3,Bjorkman J.,Robredo T.,13,90.0,player1
Outdoor,Hard,6,3,Davydenko N.,Monfils G.,128,15.0,player1
Outdoor,Hard,6,3,Pavel A.,Andreev I.,49,22.0,player1
Outdoor,Hard,6,3,Ginepri R.,Spadea V.,23,68.0,player1
Outdoor,Hard,6,3,Canas G.,Ferrero J.C.,85,12.0,player1
Outdoor,Hard,6,3,Martin A.,Ljubicic I.,14,57.0,player1
Outdoor,Hard,6,3,Roddick A.,Verdasco F.,45,3.0,player1
Outdoor,Hard,6,3,Malisse X.,Ferrer D.,44,34.0,player1
Outdoor,Hard,6,3,Acasuso J.,Nalbandian D.,9,71.0,player1
Outdoor,Hard,6,3,Schuettler R.,Nadal R.,31,39.0,player1
Outdoor,Hard,6,3,Nieminen J.,Hrbaty D.,28,129.0,player1
Outdoor,Hard,6,3,Labadze I.,Safin M.,4,136.0,player1
Outdoor,Hard,6,3,Lisnard J.R.,Chela J.I.,30,100.0,player1
Outdoor,Hard,6,3,Phau B.,Gaudio G.,8,106.0,player1
Outdoor,Hard,6,3,Johansson J.,Morrison J.,108,11.0,player1
Outdoor,Hard,6,3,Benneteau J.,Stepanek R.,25,80.0,player1
Outdoor,Hard,6,3,Sanguinetti D.,Coria G.,5,84.0,player1
Outdoor,Hard,6,3,Hanescu V.,Dent T.,33,104.0,player1
Outdoor,Hard,6,3,Lopez F.,Clement A.,124,21.0,player1
Outdoor,Hard,6,3,Minar I.,Henman T.,7,109.0,player1
Outdoor,Hard,6,3,Rochus O.,Federer R.,1,40.0,player1
Outdoor,Hard,6,3,Kiefer N.,Mayer F.,51,24.0,player1
Outdoor,Hard,6,3,Srichaphan P.,Zabaleta M.,52,32.0,player1
Outdoor,Hard,6,3,Mello R.,Ancic M.,20,53.0,player1
Outdoor,Hard,6,3,Fish M.,Haas T.,17,54.0,player1
Outdoor,Hard,6,3,Philippoussis M.,Gonzalez F.,16,188.0,player1
Outdoor,Hard,6,3,Lapentti N.,Grosjean S.,29,148.0,player1
Outdoor,Hard,6,3,Mathieu P.H.,Agassi A.,10,76.0,player1
Outdoor,Hard,5,3,Robredo T.,Novak J.,26,13.0,player1
Outdoor,Hard,5,3,Spadea V.,Ljubicic I.,14,23.0,player1
Outdoor,Hard,5,3,Andreev I.,Ferrero J.C.,85,49.0,player1
Outdoor,Hard,5,3,Lee H.T.,Monfils G.,128,58.0,player1
Outdoor,Hard,5,3,Safin M.,Hrbaty D.,28,4.0,player1
Outdoor,Hard,5,3,Verdasco F.,Nadal R.,31,45.0,player1
Outdoor,Hard,5,3,Nalbandian D.,Ferrer D.,44,9.0,player1
Outdoor,Hard,5,3,Moya C.,Johansson T.,27,6.0,player1
Outdoor,Hard,5,3,Grosjean S.,Gaudio G.,8,29.0,player1
Outdoor,Hard,5,3,Coria G.,Dent T.,33,5.0,player1
Outdoor,Hard,5,3,Gonzalez F.,Mayer F.,51,16.0,player1
Outdoor,Hard,5,3,Clement A.,Agassi A.,10,124.0,player1
Outdoor,Hard,5,3,Chela J.I.,Henman T.,7,30.0,player1
Outdoor,Hard,5,3,Morrison J.,Stepanek R.,25,108.0,player1
Outdoor,Hard,5,3,Haas T.,Ancic M.,20,17.0,player1
Outdoor,Hard,5,3,Zabaleta M.,Federer R.,1,52.0,player1
Outdoor,Hard,4,3,Ferrero J.C.,Ferrer D.,44,85.0,player1
Outdoor,Hard,4,3,Monfils G.,Hrbaty D.,28,128.0,player1
Outdoor,Hard,4,3,Ljubicic I.,Nadal R.,31,14.0,player1
Outdoor,Hard,4,3,Gaudio G.,Agassi A.,10,8.0,player1
Outdoor,Hard,4,3,Novak J.,Johansson T.,27,26.0,player1
Outdoor,Hard,4,3,Ancic M.,Federer R.,1,20.0,player1
Outdoor,Hard,4,3,Stepanek R.,Henman T.,7,25.0,player1
Outdoor,Hard,4,3,Mayer F.,Dent T.,33,51.0,player1
Outdoor,Hard,3,3,Hrbaty D.,Ferrer D.,44,28.0,player1
Outdoor,Hard,3,3,Johansson T.,Nadal R.,31,27.0,player1
Outdoor,Hard,3,3,Henman T.,Federer R.,1,7.0,player1
Outdoor,Hard,3,3,Dent T.,Agassi A.,10,33.0,player1
Outdoor,Hard,2,3,Ferrer D.,Nadal R.,31,44.0,player1
Outdoor,Hard,2,3,Agassi A.,Federer R.,1,10.0,player1
Outdoor,Hard,1,5,Nadal R.,Federer R.,1,31.0,player1
Outdoor,Clay,7,3,Lisnard J.R.,Muller G.,64,93.0,player1
Outdoor,Clay,7,3,Hanescu V.,Nieminen J.,123,97.0,player1
Outdoor,Clay,7,3,Tahiri M.,Rochus C.,65,563.0,player1
Outdoor,Clay,7,3,Schuettler R.,Zib T.,77,35.0,player1
Outdoor,Clay,7,3,Burgsmuller L.,Almagro N.,98,87.0,player1
Outdoor,Clay,7,3,Ulihrach B.,Mayer F.,46,106.0,player1
Outdoor,Clay,7,3,Santoro F.,Vanek J.,84,48.0,player1
Outdoor,Clay,7,3,Behrend T.,Puerta M.,59,112.0,player1
Outdoor,Clay,7,3,Mutis O.,Tipsarevic J.,94,125.0,player1
Outdoor,Clay,7,3,Mertinak M.,Gicquel M.,150,166.0,player1
Outdoor,Clay,7,3,El Aynaoui Y.,Volandri F.,42,655.0,player1
Outdoor,Clay,7,3,Sanguinetti D.,Monaco J.,100,78.0,player1
Outdoor,Clay,7,3,Ascione T.,Sanchez D.,104,134.0,player1
Outdoor,Clay,7,3,Acasuso J.,Simon G.,119,66.0,player1
Outdoor,Clay,7,3,Arazi H.,Ventura S.,71,138.0,player1
Outdoor,Clay,7,3,Horna L.,Clement A.,111,44.0,player1
Outdoor,Clay,6,3,Sanchez D.,Rochus C.,65,104.0,player1
Outdoor,Clay,6,3,Tipsarevic J.,Muller G.,64,94.0,player1
Outdoor,Clay,6,3,Ventura S.,Zib T.,77,71.0,player1
Outdoor,Clay,6,3,Nieminen J.,Volandri F.,42,123.0,player1
Outdoor,Clay,6,3,Vanek J.,Simon G.,119,84.0,player1
Outdoor,Clay,6,3,Mayer F.,Monaco J.,100,46.0,player1
Outdoor,Clay,6,3,Gicquel M.,Clement A.,111,150.0,player1
Outdoor,Clay,6,3,Almagro N.,Puerta M.,59,98.0,player1
Outdoor,Clay,3,3,Simon G.,Monaco J.,100,119.0,player1
Outdoor,Clay,3,3,Rochus C.,Zib T.,77,65.0,player1
Outdoor,Clay,3,3,Clement A.,Puerta M.,59,111.0,player1
Outdoor,Clay,3,3,Muller G.,Volandri F.,42,64.0,player1
Outdoor,Clay,2,3,Zib T.,Monaco J.,100,77.0,player1
Outdoor,Clay,2,3,Volandri F.,Puerta M.,59,42.0,player1
Outdoor,Clay,1,3,Monaco J.,Puerta M.,59,100.0,player1
Outdoor,Clay,7,3,Vicente F.,Andreev I.,47,163.0,player1
Outdoor,Clay,7,3,Matos-Gil I.,Koubek S.,75,512.0,player1
Outdoor,Clay,7,3,Rochus O.,Kuerten G.,88,39.0,player1
Outdoor,Clay,7,3,Phau B.,Gonzalez F.,26,101.0,player1
Outdoor,Clay,7,3,Karlovic I.,Labadze I.,131,60.0,player1
Outdoor,Clay,7,3,Corretja A.,Luzzi F.,193,133.0,player1
Outdoor,Clay,7,3,Hernandez O.,Mantilla F.,85,89.0,player1
Outdoor,Clay,7,3,Djokovic N.,Dupuis A.,114,160.0,player1
Outdoor,Clay,7,3,Carlsen K.,Navarro-Pastor I.,204,55.0,player1
Outdoor,Clay,7,3,Montanes A.,Martin A.,56,62.0,player1
Outdoor,Clay,7,3,Kohlschreiber P.,Garcia-Lopez G.,80,67.0,player1
Outdoor,Clay,7,3,Davydenko N.,Costa A.,57,15.0,player1
Outdoor,Clay,7,3,Berrer M.,Verdasco F.,45,242.0,player1
Outdoor,Clay,7,3,Benneteau J.,Ferrer D.,32,103.0,player1
Outdoor,Clay,7,3,Calatrava A.,Starace P.,61,81.0,player1
Outdoor,Clay,7,3,Ferrero J.C.,Nadal R.,17,68.0,player1
Outdoor,Clay,6,3,Mantilla F.,Gonzalez F.,26,85.0,player1
Outdoor,Clay,6,3,Koubek S.,Costa A.,57,75.0,player1
Outdoor,Clay,6,3,Dupuis A.,Navarro-Pastor I.,204,114.0,player1
Outdoor,Clay,6,3,Luzzi F.,Verdasco F.,45,193.0,player1
Outdoor,Clay,6,3,Starace P.,Andreev I.,47,61.0,player1
Outdoor,Clay,6,3,Kuerten G.,Martin A.,56,88.0,player1
Outdoor,Clay,6,3,Garcia-Lopez G.,Nadal R.,17,80.0,player1
Outdoor,Clay,6,3,Labadze I.,Ferrer D.,32,131.0,player1
Outdoor,Clay,3,3,Gonzalez F.,Navarro-Pastor I.,204,26.0,player1
Outdoor,Clay,3,3,Nadal R.,Andreev I.,47,17.0,player1
Outdoor,Clay,3,3,Martin A.,Ferrer D.,32,56.0,player1
Outdoor,Clay,3,3,Verdasco F.,Costa A.,57,45.0,player1
Outdoor,Clay,2,3,Navarro-Pastor I.,Andreev I.,47,204.0,player1
Outdoor,Clay,2,3,Costa A.,Ferrer D.,32,57.0,player1
Outdoor,Clay,1,3,Ferrer D.,Andreev I.,47,32.0,player1
Outdoor,Clay,7,3,Beck K.,Ascione T.,135,41.0,player1
Outdoor,Clay,7,3,Karlovic I.,Ferrero J.C.,69,63.0,player1
Outdoor,Clay,7,3,Srichaphan P.,Saulnier C.,52,34.0,player1
Outdoor,Clay,7,3,Mirnyi M.,Novak J.,24,43.0,player1
Outdoor,Clay,7,3,Johansson J.,Mantilla F.,82,11.0,player1
Outdoor,Clay,7,3,Chela J.I.,Malisse X.,38,29.0,player1
Outdoor,Clay,7,3,Mathieu P.H.,Coria G.,9,75.0,player1
Outdoor,Clay,7,3,Calleri A.,Hanescu V.,99,88.0,player1
Outdoor,Clay,7,3,Rochus C.,Gaudio G.,6,65.0,player1
Outdoor,Clay,7,3,Garcia-Lopez G.,Gasquet R.,101,79.0,player1
Outdoor,Clay,7,3,Spadea V.,Stepanek R.,23,33.0,player1
Outdoor,Clay,7,3,Schuettler R.,Kiefer N.,31,36.0,player1
Outdoor,Clay,7,3,Monfils G.,Nadal R.,17,106.0,player1
Outdoor,Clay,7,3,Starace P.,Martin A.,57,60.0,player1
Outdoor,Clay,7,3,Kuerten G.,Ancic M.,20,86.0,player1
Outdoor,Clay,7,3,Ljubicic I.,Rochus O.,42,12.0,player1
Outdoor,Clay,7,3,Horna L.,Berdych T.,50,47.0,player1
Outdoor,Clay,7,3,Benneteau J.,Mayer F.,46,104.0,player1
Outdoor,Clay,7,3,Hrbaty D.,Ferrer D.,28,22.0,player1
Outdoor,Clay,7,3,Melzer J.,Davydenko N.,15,39.0,player1
Outdoor,Clay,7,3,Arthurs W.,Volandri F.,37,74.0,player1
Outdoor,Clay,7,3,Lee H.T.,Safin M.,4,59.0,player1
Outdoor,Clay,7,3,Henman T.,Zabaleta M.,51,5.0,player1
Outdoor,Clay,7,3,Soderling R.,Santoro F.,49,40.0,player1
Outdoor,Clay,7,3,Verdasco F.,Gonzalez F.,26,45.0,player1
Outdoor,Clay,7,3,Rusedski G.,Federer R.,1,44.0,player1
Outdoor,Clay,7,3,Moya C.,Puerta M.,48,7.0,player1
Outdoor,Clay,7,3,Johansson T.,Lisnard J.R.,95,19.0,player1
Outdoor,Clay,7,3,Andreev I.,Canas G.,13,35.0,player1
Outdoor,Clay,7,3,Llodra M.,Costa A.,54,53.0,player1
Outdoor,Clay,7,3,El Aynaoui Y.,Montanes A.,62,610.0,player1
Outdoor,Clay,7,3,Lopez F.,Seppi A.,144,25.0,player1
Outdoor,Clay,6,3,Ascione T.,Coria G.,9,135.0,player1
Outdoor,Clay,6,3,Lisnard J.R.,Martin A.,57,95.0,player1
Outdoor,Clay,6,3,Mantilla F.,Gasquet R.,101,82.0,player1
Outdoor,Clay,6,3,Stepanek R.,Hanescu V.,99,23.0,player1
Outdoor,Clay,6,3,Malisse X.,Nadal R.,17,38.0,player1
Outdoor,Clay,6,3,Berdych T.,Rochus O.,42,50.0,player1
Outdoor,Clay,6,3,Novak J.,Ferrero J.C.,69,24.0,player1
Outdoor,Clay,6,3,Saulnier C.,Safin M.,4,52.0,player1
Outdoor,Clay,6,3,Costa A.,Davydenko N.,15,54.0,player1
Outdoor,Clay,6,3,Canas G.,Volandri F.,37,13.0,player1
Outdoor,Clay,6,3,Montanes A.,Federer R.,1,62.0,player1
Outdoor,Clay,6,3,Kiefer N.,Gaudio G.,6,31.0,player1
Outdoor,Clay,6,3,Mayer F.,Puerta M.,48,46.0,player1
Outdoor,Clay,6,3,Santoro F.,Zabaleta M.,51,49.0,player1
Outdoor,Clay,6,3,Ancic M.,Gonzalez F.,26,20.0,player1
Outdoor,Clay,6,3,Seppi A.,Ferrer D.,28,144.0,player1
Outdoor,Clay,5,3,Puerta M.,Volandri F.,37,48.0,player1
Outdoor,Clay,5,3,Martin A.,Coria G.,9,57.0,player1
Outdoor,Clay,5,3,Hanescu V.,Gaudio G.,6,99.0,player1
Outdoor,Clay,5,3,Davydenko N.,Gasquet R.,101,15.0,player1
Outdoor,Clay,5,3,Gonzalez F.,Federer R.,1,26.0,player1
Outdoor,Clay,5,3,Zabaleta M.,Ferrer D.,28,51.0,player1
Outdoor,Clay,5,3,Safin M.,Ferrero J.C.,69,4.0,player1
Outdoor,Clay,5,3,Rochus O.,Nadal R.,17,42.0,player1
Outdoor,Clay,3,3,Volandri F.,Ferrero J.C.,69,37.0,player1
Outdoor,Clay,3,3,Ferrer D.,Coria G.,9,28.0,player1
Outdoor,Clay,3,3,Federer R.,Gasquet R.,101,1.0,player1
Outdoor,Clay,3,3,Gaudio G.,Nadal R.,17,6.0,player1
Outdoor,Clay,2,3,Ferrero J.C.,Coria G.,9,69.0,player1
Outdoor,Clay,2,3,Gasquet R.,Nadal R.,17,101.0,player1
Outdoor,Clay,1,5,Coria G.,Nadal R.,17,9.0,player1
Outdoor,Clay,7,3,Saulnier C.,Wessels P.,80,50.0,player1
Outdoor,Clay,7,3,Kohlschreiber P.,Malisse X.,36,68.0,player1
Outdoor,Clay,7,3,Koubek S.,Johansson T.,17,78.0,player1
Outdoor,Clay,7,3,Andreev I.,Monaco J.,71,35.0,player1
Outdoor,Clay,7,3,Haehnel J.,Hrbaty D.,25,89.0,player1
Outdoor,Clay,7,3,Costa A.,Mirnyi M.,44,53.0,player1
Outdoor,Clay,7,3,Llodra M.,Mantilla F.,75,52.0,player1
Outdoor,Clay,7,3,Gabashvili T.,Starace P.,63,237.0,player1
Outdoor,Clay,7,3,Garcia-Lopez G.,Wawrinka S.,113,81.0,player1
Outdoor,Clay,7,3,Lee H.T.,Nieminen J.,121,60.0,player1
Outdoor,Clay,7,3,Rochus O.,Fogues F.,333,33.0,player1
Outdoor,Clay,7,3,Vicente F.,Acasuso J.,69,168.0,player1
Outdoor,Clay,7,3,Almagro N.,Lopez F.,27,102.0,player1
Outdoor,Clay,7,3,Carlsen K.,Srichaphan P.,39,57.0,player1
Outdoor,Clay,7,3,Portas A.,Chela J.I.,37,180.0,player1
Outdoor,Clay,7,3,Labadze I.,Stepanek R.,22,167.0,player1
Outdoor,Clay,7,3,El Aynaoui Y.,Martin A.,55,582.0,player1
Outdoor,Clay,7,3,Monfils G.,Calleri A.,99,106.0,player1
Outdoor,Clay,7,3,Blanco G.,Ventura S.,72,257.0,player1
Outdoor,Clay,7,3,Montanes A.,Ferrero J.C.,58,77.0,player1
Outdoor,Clay,7,3,Lopez M.,Muller G.,64,183.0,player1
Outdoor,Clay,7,3,Murray A.,Hernych J.,79,397.0,player1
Outdoor,Clay,7,3,Ramirez-Hidalgo R.,Arthurs W.,74,134.0,player1
Outdoor,Clay,7,3,Verdasco F.,Ferrer D.,20,59.0,player1
Outdoor,Clay,6,3,Nieminen J.,Moya C.,7,121.0,player1
Outdoor,Clay,6,3,Malisse X.,Johansson T.,17,36.0,player1
Outdoor,Clay,6,3,Monaco J.,Mirnyi M.,44,71.0,player1
Outdoor,Clay,6,3,Fogues F.,Davydenko N.,16,333.0,player1
Outdoor,Clay,6,3,Robredo T.,Martin A.,55,15.0,player1
Outdoor,Clay,6,3,Ventura S.,Stepanek R.,22,72.0,player1
Outdoor,Clay,6,3,Wessels P.,Coria G.,5,80.0,player1
Outdoor,Clay,6,3,Chela J.I.,Calleri A.,99,37.0,player1
Outdoor,Clay,6,3,Lopez F.,Ferrero J.C.,58,27.0,player1
Outdoor,Clay,6,3,Arthurs W.,Canas G.,13,74.0,player1
Outdoor,Clay,6,3,Starace P.,Hrbaty D.,25,63.0,player1
Outdoor,Clay,6,3,Srichaphan P.,Wawrinka S.,113,39.0,player1
Outdoor,Clay,6,3,Hernych J.,Ferrer D.,20,79.0,player1
Outdoor,Clay,6,3,Muller G.,Nadal R.,11,64.0,player1
Outdoor,Clay,6,3,Safin M.,Acasuso J.,69,3.0,player1
Outdoor,Clay,6,3,Mantilla F.,Gaudio G.,8,75.0,player1
Outdoor,Clay,5,3,Coria G.,Calleri A.,99,5.0,player1
Outdoor,Clay,5,3,Canas G.,Stepanek R.,22,13.0,player1
Outdoor,Clay,5,3,Martin A.,Ferrero J.C.,58,55.0,player1
Outdoor,Clay,5,3,Hrbaty D.,Nadal R.,11,25.0,player1
Outdoor,Clay,5,3,Johansson T.,Davydenko N.,16,17.0,player1
Outdoor,Clay,5,3,Moya C.,Mirnyi M.,44,7.0,player1
Outdoor,Clay,5,3,Ferrer D.,Gaudio G.,8,20.0,player1
Outdoor,Clay,5,3,Acasuso J.,Wawrinka S.,113,69.0,player1
Outdoor,Clay,3,3,Gaudio G.,Ferrero J.C.,58,8.0,player1
Outdoor,Clay,3,3,Wawrinka S.,Stepanek R.,22,113.0,player1
Outdoor,Clay,3,3,Calleri A.,Nadal R.,11,99.0,player1
Outdoor,Clay,3,3,Mirnyi M.,Davydenko N.,16,44.0,player1
Outdoor,Clay,2,3,Davydenko N.,Ferrero J.C.,58,16.0,player1
Outdoor,Clay,2,3,Stepanek R.,Nadal R.,11,22.0,player1
Outdoor,Clay,1,5,Ferrero J.C.,Nadal R.,11,58.0,player1
Outdoor,Clay,7,3,Puerta M.,Melzer J.,40,43.0,player1
Outdoor,Clay,7,3,Young D.,Calatrava A.,85,691.0,player1
Outdoor,Clay,7,3,Phau B.,Grosjean S.,30,105.0,player1
Outdoor,Clay,7,3,Fish M.,Ginepri R.,73,56.0,player1
Outdoor,Clay,7,3,Boeker M.,Roddick A.,4,246.0,player1
Outdoor,Clay,7,3,Popp A.,Morrison J.,94,126.0,player1
Outdoor,Clay,7,3,Vanek J.,Goldstein P.,140,90.0,player1
Outdoor,Clay,7,3,Enqvist T.,Horna L.,51,100.0,player1
Outdoor,Clay,7,3,Mello R.,Okun N.,156,54.0,player1
Outdoor,Clay,7,3,Vliegen K.,Haas T.,21,93.0,player1
Outdoor,Clay,7,3,Minar I.,Blake J.,210,108.0,player1
Outdoor,Clay,7,3,Garcia A.,Kim K.,65,150.0,player1
Outdoor,Clay,7,3,Massu N.,Dupuis A.,115,18.0,player1
Outdoor,Clay,7,3,Zib T.,Lapentti N.,138,62.0,player1
Outdoor,Clay,7,3,Bogomolov A.,Hernandez O.,95,157.0,player1
Outdoor,Clay,7,3,Tabara M.,Agassi A.,10,103.0,player1
Outdoor,Clay,6,3,Okun N.,Melzer J.,40,156.0,player1
Outdoor,Clay,6,3,Goldstein P.,Horna L.,51,140.0,player1
Outdoor,Clay,6,3,Ginepri R.,Roddick A.,4,73.0,player1
Outdoor,Clay,6,3,Morrison J.,Haas T.,21,94.0,player1
Outdoor,Clay,6,3,Hernandez O.,Grosjean S.,30,95.0,player1
Outdoor,Clay,6,3,Kim K.,Lapentti N.,138,65.0,player1
Outdoor,Clay,6,3,Calatrava A.,Agassi A.,10,85.0,player1
Outdoor,Clay,6,3,Dupuis A.,Blake J.,210,115.0,player1
Outdoor,Clay,3,3,Haas T.,Melzer J.,40,21.0,player1
Outdoor,Clay,3,3,Horna L.,Roddick A.,4,51.0,player1
Outdoor,Clay,3,3,Agassi A.,Grosjean S.,30,10.0,player1
Outdoor,Clay,3,3,Blake J.,Lapentti N.,138,210.0,player1
Outdoor,Clay,2,3,Melzer J.,Roddick A.,4,40.0,player1
Outdoor,Clay,2,3,Lapentti N.,Grosjean S.,30,138.0,player1
Outdoor,Clay,1,3,Grosjean S.,Roddick A.,4,30.0,player1
Outdoor,Clay,7,3,Berdych T.,Tabara M.,96,47.0,player1
Outdoor,Clay,7,3,Hernych J.,Gaudio G.,5,76.0,player1
Outdoor,Clay,7,3,Muller G.,Ventura S.,71,67.0,player1
Outdoor,Clay,7,3,Karlovic I.,Garcia-Lopez G.,80,64.0,player1
Outdoor,Clay,7,3,Carlsen K.,Cakl T.,234,56.0,player1
Outdoor,Clay,7,3,Machado R.,Calleri A.,94,318.0,player1
Outdoor,Clay,7,3,Novak J.,Mathieu P.H.,73,23.0,player1
Outdoor,Clay,7,3,Blanco G.,Montanes A.,74,249.0,player1
Outdoor,Clay,7,3,Chela J.I.,Marin J.A.,226,45.0,player1
Outdoor,Clay,7,3,Calatrava A.,Johansson J.,12,83.0,player1
Outdoor,Clay,7,3,Condor F.,Sanguinetti D.,81,374.0,player1
Outdoor,Clay,7,3,Mantilla F.,Moya C.,9,78.0,player1
Outdoor,Clay,7,3,Corretja A.,Lopez F.,27,153.0,player1
Outdoor,Clay,7,3,Baghdatis M.,Ferrero J.C.,42,93.0,player1
