court,surface,round_imp,best_of,player0,player1,player0_rank,player1_rank,winner
Outdoor,Grass,7,5,Mirnyi M.,Ulihrach B.,59,85,player0
Outdoor,Grass,7,5,Nestor D.,MacLagan M.,154,353,player0
Outdoor,Grass,7,5,Norman M.,Woodforde M.,2,191,player0
Outdoor,Grass,7,5,O'Brien A.,Ljubicic I.,192,81,player0
Outdoor,Grass,7,5,Parmar A.,Sa A.,137,83,player0
Outdoor,Grass,7,5,Pavel A.,Berasategui A.,34,113,player0
Outdoor,Grass,7,5,Philippoussis M.,Melzer J.,18,387,player0
Outdoor,Grass,7,5,Pioline C.,Ruud C.,6,111,player0
Outdoor,Grass,7,5,Popp A.,Agenor R.,114,98,player0
Outdoor,Grass,7,5,Portas A.,Zib T.,55,121,player0
Outdoor,Grass,7,5,Pozzi G.,Novak J.,64,45,player0
Outdoor,Grass,7,5,Prinosil D.,Sargsian S.,84,79,player0
Outdoor,Grass,7,5,Rafter P.,Delgado J.,21,143,player0
Outdoor,Grass,7,5,Rochus C.,Tillstrom M.,89,62,player0
Outdoor,Grass,7,5,Rochus O.,Fromberg R.,179,66,player0
Outdoor,Grass,7,5,Rosset M.,Squillari F.,33,19,player0
Outdoor,Grass,7,5,Safin M.,Blanco G.,9,74,player0
Outdoor,Grass,7,5,Sampras P.,Vanek J.,3,80,player0
Outdoor,Grass,7,5,Santoro F.,Gaudenzi A.,30,91,player0
Outdoor,Grass,7,5,Schalken S.,Bastl G.,53,73,player0
Outdoor,Grass,7,5,Schuettler R.,Moya C.,77,51,player0
Outdoor,Grass,7,5,Spadea V.,Rusedski G.,61,22,player0
Outdoor,Grass,7,5,Tarango J.,Grosjean S.,60,28,player0
Outdoor,Grass,7,5,Vinciguerra A.,Tieleman L.,39,96,player0
Outdoor,Grass,7,5,Vinck C.,Massu N.,160,69,player0
Outdoor,Grass,7,5,Voltchkov V.,Chela J.I.,237,54,player0
Outdoor,Grass,7,5,Woodbridge T.,Siemerink J.,171,123,player0
Outdoor,Grass,6,5,Agassi A.,Martin T.,1,20,player0
Outdoor,Grass,6,5,Arazi H.,Lareau S.,38,133,player0
Outdoor,Grass,6,5,Bjorkman J.,Dosedel S.,78,50,player0
Outdoor,Grass,6,5,Black B.,Hrbaty D.,52,32,player0
Outdoor,Grass,6,5,Damm M.,Safin M.,86,9,player0
Outdoor,Grass,6,5,El Aynaoui Y.,Lee M.,16,259,player0
Outdoor,Grass,6,5,Enqvist T.,Clavet F.,8,42,player0
Outdoor,Grass,6,5,Ferreira W.,Krajicek R.,37,27,player0
Outdoor,Grass,6,5,Gambill J.M.,Santoro F.,56,30,player0
Outdoor,Grass,6,5,Gimelstob J.,Llodra M.,99,158,player0
Outdoor,Grass,6,5,Godwin N.,Martin A.,203,67,player0
Outdoor,Grass,6,5,Goldstein P.,Tarango J.,76,60,player0
Outdoor,Grass,6,5,Golmard J.,Koubek S.,70,36,player0
Outdoor,Grass,6,5,Gustafsson M.,Mirnyi M.,72,59,player0
Outdoor,Grass,6,5,Haas T.,Vinciguerra A.,23,39,player0
Outdoor,Grass,6,5,Henman T.,Clement A.,14,58,player0
Outdoor,Grass,6,5,Johansson T.,Kafelnikov Y.,57,5,player0
Outdoor,Grass,6,5,Kuerten G.,Bower J.,4,509,player0
Outdoor,Grass,6,5,Pavel A.,Nestor D.,34,154,player0
Outdoor,Grass,6,5,Philippoussis M.,di Pasquale A.,18,49,player0
Outdoor,Grass,6,5,Popp A.,Chang M.,114,24,player0
Outdoor,Grass,6,5,Portas A.,Spadea V.,55,61,player0
Outdoor,Grass,6,5,Pozzi G.,O'Brien A.,64,192,player0
Outdoor,Grass,6,5,Prinosil D.,Huet S.,84,108,player0
Outdoor,Grass,6,5,Rafter P.,Woodbridge T.,21,171,player0
Outdoor,Grass,6,5,Rochus O.,Norman M.,179,2,player0
Outdoor,Grass,6,5,Rosset M.,Parmar A.,33,137,player0
Outdoor,Grass,6,5,Sampras P.,Kucera K.,3,44,player0
Outdoor,Grass,6,5,Schalken S.,Rochus C.,53,89,player0
Outdoor,Grass,6,5,Schuettler R.,Escude N.,77,17,player0
Outdoor,Grass,6,5,Vinck C.,Levy H.,160,142,player0
Outdoor,Grass,6,5,Voltchkov V.,Pioline C.,237,6,player0
Outdoor,Grass,5,5,Agassi A.,Golmard J.,1,70,player0
Outdoor,Grass,5,5,Bjorkman J.,Godwin N.,78,203,player0
Outdoor,Grass,5,5,Black B.,Portas A.,52,55,player0
Outdoor,Grass,5,5,Enqvist T.,Vinck C.,8,160,player0
Outdoor,Grass,5,5,Ferreira W.,Pavel A.,37,34,player0
Outdoor,Grass,5,5,Gambill J.M.,Goldstein P.,56,76,player0
Outdoor,Grass,5,5,Henman T.,Arazi H.,14,38,player0
Outdoor,Grass,5,5,Johansson T.,Gustafsson M.,57,72,player0
Outdoor,Grass,5,5,Philippoussis M.,Schalken S.,18,53,player0
Outdoor,Grass,5,5,Popp A.,Kuerten G.,114,4,player0
Outdoor,Grass,5,5,Pozzi G.,Rochus O.,64,179,player0
Outdoor,Grass,5,5,Prinosil D.,Damm M.,84,86,player0
Outdoor,Grass,5,5,Rafter P.,Schuettler R.,21,77,player0
Outdoor,Grass,5,5,Rosset M.,Haas T.,33,23,player0
Outdoor,Grass,5,5,Sampras P.,Gimelstob J.,3,99,player0
Outdoor,Grass,5,5,Voltchkov V.,El Aynaoui Y.,237,16,player0
Outdoor,Grass,4,5,Agassi A.,Prinosil D.,1,84,player0
Outdoor,Grass,4,5,Black B.,Pozzi G.,52,64,player0
Outdoor,Grass,4,5,Gambill J.M.,Enqvist T.,56,8,player0
Outdoor,Grass,4,5,Philippoussis M.,Henman T.,18,14,player0
Outdoor,Grass,4,5,Popp A.,Rosset M.,114,33,player0
Outdoor,Grass,4,5,Rafter P.,Johansson T.,21,57,player0
Outdoor,Grass,4,5,Sampras P.,Bjorkman J.,3,78,player0
Outdoor,Grass,4,5,Voltchkov V.,Ferreira W.,237,37,player0
Outdoor,Grass,3,5,Agassi A.,Philippoussis M.,1,18,player0
Outdoor,Grass,3,5,Rafter P.,Popp A.,21,114,player0
Outdoor,Grass,3,5,Sampras P.,Gambill J.M.,3,56,player0
Outdoor,Grass,3,5,Voltchkov V.,Black B.,237,52,player0
Outdoor,Grass,2,5,Rafter P.,Agassi A.,21,1,player0
Outdoor,Grass,2,5,Sampras P.,Voltchkov V.,3,237,player0
Outdoor,Grass,1,5,Sampras P.,Rafter P.,3,21,player0
Outdoor,Clay,7,3,Canas G.,Zib T.,144,119,player0
Outdoor,Clay,7,3,Gaudenzi A.,Timfjord N.,101,421,player0
Outdoor,Clay,7,3,Gustafsson M.,Tillstrom M.,66,63,player0
Outdoor,Clay,7,3,Hipfl M.,Johansson J.,103,NR,player0
Outdoor,Clay,7,3,Hrbaty D.,Boutter J.,33,99,player0
Outdoor,Clay,7,3,Jonsson F.,Kulti N.,113,430,player0
Outdoor,Clay,7,3,Ljubicic I.,Chela J.I.,83,57,player0
Outdoor,Clay,7,3,Massu N.,Gumy H.,76,91,player0
Outdoor,Clay,7,3,Norman M.,Rochus C.,2,88,player0
Outdoor,Clay,7,3,Portas A.,Sargsian S.,48,80,player0
Outdoor,Clay,7,3,Ruud C.,Fleischfresser T.,122,566,player0
Outdoor,Clay,7,3,Sanguinetti D.,Martin A.,90,71,player0
Outdoor,Clay,7,3,Tarango J.,Agenor R.,62,105,player0
Outdoor,Clay,7,3,Ulihrach B.,Fromberg R.,85,72,player0
Outdoor,Clay,7,3,Vanek J.,Blanco G.,82,79,player0
Outdoor,Clay,7,3,Vinciguerra A.,Marin J.A.,49,86,player0
Outdoor,Clay,6,3,Gustafsson M.,Canas G.,66,144,player0
Outdoor,Clay,6,3,Hipfl M.,Hrbaty D.,103,33,player0
Outdoor,Clay,6,3,Ljubicic I.,Sanguinetti D.,83,90,player0
Outdoor,Clay,6,3,Massu N.,Ulihrach B.,76,85,player0
Outdoor,Clay,6,3,Norman M.,Vanek J.,2,82,player0
Outdoor,Clay,6,3,Portas A.,Jonsson F.,48,113,player0
Outdoor,Clay,6,3,Tarango J.,Ruud C.,62,122,player0
Outdoor,Clay,6,3,Vinciguerra A.,Gaudenzi A.,49,101,player0
Outdoor,Clay,3,3,Hipfl M.,Gustafsson M.,103,66,player0
Outdoor,Clay,3,3,Ljubicic I.,Portas A.,83,48,player0
Outdoor,Clay,3,3,Norman M.,Massu N.,2,76,player0
Outdoor,Clay,3,3,Vinciguerra A.,Tarango J.,49,62,player0
Outdoor,Clay,2,3,Norman M.,Ljubicic I.,2,83,player0
Outdoor,Clay,2,3,Vinciguerra A.,Hipfl M.,49,103,player0
Outdoor,Clay,1,3,Norman M.,Vinciguerra A.,2,49,player0
Outdoor,Clay,7,3,Bastl G.,Arnold L.,75,596,player0
Outdoor,Clay,7,3,Clavet F.,El Aynaoui Y.,46,15,player0
Outdoor,Clay,7,3,Corretja A.,Federer R.,10,39,player0
Outdoor,Clay,7,3,Costa A.,Koubek S.,17,40,player0
Outdoor,Clay,7,3,Gaudio G.,Ferrero J.C.,42,12,player0
Outdoor,Clay,7,3,Golmard J.,Thomann N.,61,296,player0
Outdoor,Clay,7,3,Grosjean S.,Heuberger I.,27,204,player0
Outdoor,Clay,7,3,Kiefer N.,Calatrava A.,13,120,player0
Outdoor,Clay,7,3,Mantilla F.,Vicente F.,95,35,player0
Outdoor,Clay,7,3,Mirnyi M.,Zabaleta M.,58,43,player0
Outdoor,Clay,7,3,Novak J.,Arazi H.,44,36,player0
Outdoor,Clay,7,3,Puerta M.,di Pasquale A.,23,53,player0
Outdoor,Clay,7,3,Rios M.,Dosedel S.,24,56,player0
Outdoor,Clay,7,3,Rosset M.,Kratochvil M.,28,100,player0
Outdoor,Clay,7,3,Spadea V.,Bruguera S.,65,184,player0
Outdoor,Clay,7,3,Squillari F.,Schuettler R.,20,68,player0
Outdoor,Clay,6,3,Corretja A.,Spadea V.,10,65,player0
Outdoor,Clay,6,3,Costa A.,Golmard J.,17,61,player0
Outdoor,Clay,6,3,Gaudio G.,Mirnyi M.,42,58,player0
Outdoor,Clay,6,3,Grosjean S.,Kiefer N.,27,13,player0
Outdoor,Clay,6,3,Novak J.,Clavet F.,44,46,player0
Outdoor,Clay,6,3,Puerta M.,Mantilla F.,23,95,player0
Outdoor,Clay,6,3,Rios M.,Bastl G.,24,75,player0
Outdoor,Clay,6,3,Squillari F.,Rosset M.,20,28,player0
Outdoor,Clay,3,3,Corretja A.,Rios M.,10,24,player0
Outdoor,Clay,3,3,Costa A.,Novak J.,17,44,player0
Outdoor,Clay,3,3,Gaudio G.,Squillari F.,42,20,player0
Outdoor,Clay,3,3,Puerta M.,Grosjean S.,23,27,player0
Outdoor,Clay,2,3,Corretja A.,Gaudio G.,10,42,player0
Outdoor,Clay,2,3,Puerta M.,Costa A.,23,17,player0
Outdoor,Clay,1,3,Corretja A.,Puerta M.,10,23,player0
Outdoor,Grass,7,3,Arthurs W.,Sekulov J.,154,142,player0
Outdoor,Grass,7,3,Bjorkman J.,Pretzsch A.,60,164,player0
Outdoor,Grass,7,3,Bryan B.,Thomas J.,158,396,player0
Outdoor,Grass,7,3,Draper S.,Burrieza O.,380,168,player0
Outdoor,Grass,7,3,Fish M.,Caratti C.,556,159,player0
Outdoor,Grass,7,3,Goldstein P.,Motomura G.,78,151,player0
Outdoor,Grass,7,3,Ketola T.,Gimelstob J.,166,87,player0
Outdoor,Grass,7,3,Knippschild J.,Ondruska M.,150,155,player0
Outdoor,Grass,7,3,Petrovic D.,Stoliarov A.,169,123,player0
Outdoor,Grass,7,3,Pozzi G.,Dupuis A.,45,108,player0
Outdoor,Grass,7,3,Prinosil D.,Levy H.,67,121,player0
Outdoor,Grass,7,3,Stoltenberg J.,Godwin N.,81,140,player0
Outdoor,Grass,7,3,Tieleman L.,Manta L.,112,174,player0
Outdoor,Grass,7,3,Vinck C.,Morrison J.,126,1014,player0
Outdoor,Grass,7,3,Wessels P.,Nestor D.,133,203,player0
Outdoor,Grass,7,3,Woodruff C.,Russell M.,64,185,player0
Outdoor,Grass,6,3,Arthurs W.,Bryan B.,154,158,player0
Outdoor,Grass,6,3,Bjorkman J.,Vinck C.,60,126,player0
Outdoor,Grass,6,3,Draper S.,Pozzi G.,380,45,player0
Outdoor,Grass,6,3,Fish M.,Woodruff C.,556,64,player0
Outdoor,Grass,6,3,Goldstein P.,Ketola T.,78,166,player0
Outdoor,Grass,6,3,Knippschild J.,Tieleman L.,150,112,player0
Outdoor,Grass,6,3,Stoltenberg J.,Petrovic D.,81,169,player0
Outdoor,Grass,6,3,Wessels P.,Prinosil D.,133,67,player0
Outdoor,Grass,3,3,Arthurs W.,Fish M.,154,556,player0
Outdoor,Grass,3,3,Knippschild J.,Draper S.,150,380,player0
Outdoor,Grass,3,3,Stoltenberg J.,Goldstein P.,81,78,player0
Outdoor,Grass,3,3,Wessels P.,Bjorkman J.,133,60,player0
Outdoor,Grass,2,3,Knippschild J.,Stoltenberg J.,150,81,player0
Outdoor,Grass,2,3,Wessels P.,Arthurs W.,133,154,player0
Outdoor,Grass,1,3,Wessels P.,Knippschild J.,133,150,player0
Outdoor,Clay,7,3,Behrend T.,Guardiola T.,164,107,player0
Outdoor,Clay,7,3,Browne F.,Huet S.,116,99,player0
Outdoor,Clay,7,3,Calatrava A.,Verkerk M.,124,256,player0
Outdoor,Clay,7,3,Davydenko N.,Zabaleta M.,308,45,player0
Outdoor,Clay,7,3,di Pasquale A.,Cadart R.,53,260,player0
Outdoor,Clay,7,3,Fromberg R.,Stoliarov A.,74,127,player0
Outdoor,Clay,7,3,Garcia A.,Tiilikainen K.,288,285,player0
Outdoor,Clay,7,3,Gustafsson M.,Etlis G.,63,119,player0
Outdoor,Clay,7,3,Kempes E.,Agenor R.,212,122,player0
Outdoor,Clay,7,3,Massu N.,Filippini M.,72,411,player0
Outdoor,Clay,7,3,Roitman S.,Sa A.,254,90,player0
Outdoor,Clay,7,3,Ruud C.,Lapentti N.,120,11,player0
Outdoor,Clay,7,3,Siemerink J.,Alvarez E.,118,131,player0
Outdoor,Clay,7,3,Sluiter R.,Knippschild J.,142,112,player0
Outdoor,Clay,7,3,van Scheppingen D.,Arthurs W.,294,125,player0
Outdoor,Clay,7,3,Voinea A.,Stanoytchev O.,95,105,player0
Outdoor,Clay,6,3,Behrend T.,Roitman S.,164,254,player0
Outdoor,Clay,6,3,Calatrava A.,Fromberg R.,124,74,player0
Outdoor,Clay,6,3,Davydenko N.,Siemerink J.,308,118,player0
Outdoor,Clay,6,3,Gustafsson M.,van Scheppingen D.,63,294,player0
Outdoor,Clay,6,3,Kempes E.,Voinea A.,212,95,player0
Outdoor,Clay,6,3,Massu N.,Garcia A.,72,288,player0
Outdoor,Clay,6,3,Ruud C.,Browne F.,120,116,player0
Outdoor,Clay,6,3,Sluiter R.,di Pasquale A.,142,53,player0
Outdoor,Clay,3,3,Davydenko N.,Behrend T.,308,164,player0
Outdoor,Clay,3,3,Gustafsson M.,Massu N.,63,72,player0
Outdoor,Clay,3,3,Kempes E.,Ruud C.,212,120,player0
Outdoor,Clay,3,3,Sluiter R.,Calatrava A.,142,124,player0
Outdoor,Clay,2,3,Gustafsson M.,Kempes E.,63,212,player0
Outdoor,Clay,2,3,Sluiter R.,Davydenko N.,142,308,player0
Outdoor,Clay,1,5,Gustafsson M.,Sluiter R.,63,142,player0
Outdoor,Clay,7,3,Alami K.,Jonsson F.,34,108,player0
Outdoor,Clay,7,3,El Aynaoui Y.,Vinck C.,15,123,player0
Outdoor,Clay,7,3,Elsner D.,Clavet F.,133,47,player0
Outdoor,Clay,7,3,Gaudio G.,Diaz J.,41,132,player0
Outdoor,Clay,7,3,Goellner M.K.,Hernych J.,330,315,player0
Outdoor,Clay,7,3,Haas T.,Miketa D.,22,208,player0
Outdoor,Clay,7,3,Ilie A.,Arazi H.,55,36,player0
Outdoor,Clay,7,3,Kafelnikov Y.,Boutter J.,5,102,player0
Outdoor,Clay,7,3,Kucera K.,Dosedel S.,50,58,player0
Outdoor,Clay,7,3,Medvedev A.,Karbacher B.,48,442,player0
Outdoor,Clay,7,3,Meligeni F.,Hantschk M.,101,93,player0
Outdoor,Clay,7,3,Norman M.,Phau B.,2,197,player0
Outdoor,Clay,7,3,Novak J.,Hrbaty D.,44,31,player0
Outdoor,Clay,7,3,Safin M.,Pavel A.,10,38,player0
Outdoor,Clay,7,3,Schuettler R.,Vicente F.,68,35,player0
Outdoor,Clay,7,3,Squillari F.,Gonzalez F.,20,134,player0
Outdoor,Clay,6,3,Elsner D.,Norman M.,133,2,player0
Outdoor,Clay,6,3,Gaudio G.,Alami K.,41,34,player0
Outdoor,Clay,6,3,Ilie A.,Safin M.,55,10,player0
Outdoor,Clay,6,3,Kucera K.,El Aynaoui Y.,50,15,player0
Outdoor,Clay,6,3,Medvedev A.,Kafelnikov Y.,48,5,player0
Outdoor,Clay,6,3,Novak J.,Meligeni F.,44,101,player0
Outdoor,Clay,6,3,Schuettler R.,Haas T.,68,22,player0
Outdoor,Clay,6,3,Squillari F.,Goellner M.K.,20,330,player0
Outdoor,Clay,3,3,Elsner D.,Novak J.,133,44,player0
Outdoor,Clay,3,3,Gaudio G.,Medvedev A.,41,48,player0
Outdoor,Clay,3,3,Ilie A.,Schuettler R.,55,68,player0
Outdoor,Clay,3,3,Squillari F.,Kucera K.,20,50,player0
Outdoor,Clay,2,3,Gaudio G.,Ilie A.,41,55,player0
Outdoor,Clay,2,3,Squillari F.,Elsner D.,20,133,player0
Outdoor,Clay,1,5,Squillari F.,Gaudio G.,20,41,player0
Outdoor,Clay,7,3,Blanco G.,Tabara M.,81,138,player0
Outdoor,Clay,7,3,Bruguera S.,Vanek J.,181,83,player0
Outdoor,Clay,7,3,Carretero R.,Zib T.,263,153,player0
Outdoor,Clay,7,3,Damm M.,Peschek D.,80,NR,player0
Outdoor,Clay,7,3,Ljubicic I.,Zovko L.,79,348,player0
Outdoor,Clay,7,3,Marin J.A.,Gumy H.,86,92,player0
Outdoor,Clay,7,3,Martelli M.,Tarango J.,276,60,player0
Outdoor,Clay,7,3,Martin A.,Canas G.,73,141,player0
Outdoor,Clay,7,3,Moya C.,Vajda I.,54,421,player0
Outdoor,Clay,7,3,Portas A.,Kralert P.,49,173,player0
Outdoor,Clay,7,3,Puentes G.,Mantilla F.,128,97,player0
Outdoor,Clay,7,3,Puerta M.,Alonso J.,21,113,player0
Outdoor,Clay,7,3,Rios M.,Kroslak J.,23,137,player0
Outdoor,Clay,7,3,Sanchez D.,Sargsian S.,104,82,player0
Outdoor,Clay,7,3,Schranz W.,Lopez-Moron A.,318,156,player0
Outdoor,Clay,7,3,Ulihrach B.,Hipfl M.,85,94,player0
Outdoor,Clay,6,3,Carretero R.,Martelli M.,263,276,player0
Outdoor,Clay,6,3,Damm M.,Bruguera S.,80,181,player0
Outdoor,Clay,6,3,Martin A.,Schranz W.,73,318,player0
Outdoor,Clay,6,3,Moya C.,Marin J.A.,54,86,player0
Outdoor,Clay,6,3,Puerta M.,Ljubicic I.,21,79,player0
Outdoor,Clay,6,3,Rios M.,Puentes G.,23,128,player0
Outdoor,Clay,6,3,Sanchez D.,Blanco G.,104,81,player0
Outdoor,Clay,6,3,Ulihrach B.,Portas A.,85,49,player0
Outdoor,Clay,3,3,Moya C.,Carretero R.,54,263,player0
Outdoor,Clay,3,3,Puerta M.,Damm M.,21,80,player0
Outdoor,Clay,3,3,Rios M.,Sanchez D.,23,104,player0
Outdoor,Clay,3,3,Ulihrach B.,Martin A.,85,73,player0
Outdoor,Clay,2,3,Puerta M.,Ulihrach B.,21,85,player0
Outdoor,Clay,2,3,Rios M.,Moya C.,23,54,player0
Outdoor,Clay,1,3,Rios M.,Puerta M.,23,21,player0
Outdoor,Clay,7,3,Alvarez E.,Hipfl M.,150,94,player0
Outdoor,Clay,7,3,Berasategui A.,Lopez-Moron A.,111,159,player0
Outdoor,Clay,7,3,Calleri A.,Moretti H.,86,228,player0
Outdoor,Clay,7,3,Gonzalez F.,Trimmel C.,135,192,player0
Outdoor,Clay,7,3,Gumy H.,Sa A.,97,90,player0
Outdoor,Clay,7,3,Kratochvil M.,Vasek R.,105,470,player0
Outdoor,Clay,7,3,Ljubicic I.,Fasching A.,77,700,player0
Outdoor,Clay,7,3,Luzzi F.,Coria G.,265,194,player0
Outdoor,Clay,7,3,Martin A.,Cabello F.,69,291,player0
Outdoor,Clay,7,3,Massu N.,Arthurs W.,68,128,player0
Outdoor,Clay,7,3,Mathieu P.H.,Stanoytchev O.,368,104,player0
Outdoor,Clay,7,3,Meligeni F.,Browne F.,102,114,player0
Outdoor,Clay,7,3,Ruud C.,Balcells J.,127,112,player0
Outdoor,Clay,7,3,Sargsian S.,Melzer J.,83,331,player0
Outdoor,Clay,7,3,Ulihrach B.,Filippini M.,81,420,player0
Outdoor,Clay,7,3,Voinea A.,Guardiola T.,92,110,player0
Outdoor,Clay,6,3,Alvarez E.,Costa F.,150,170,player0
Outdoor,Clay,6,3,Calleri A.,Safin M.,86,9,player0
Outdoor,Clay,6,3,Clavet F.,Berasategui A.,51,111,player0
Outdoor,Clay,6,3,Corretja A.,Gonzalez F.,10,135,player0
Outdoor,Clay,6,3,Costa A.,Mathieu P.H.,18,368,player0
Outdoor,Clay,6,3,Dosedel S.,Meligeni F.,59,102,player0
Outdoor,Clay,6,3,Kafelnikov Y.,Gumy H.,5,97,player0
Outdoor,Clay,6,3,Lapentti N.,Kratochvil M.,11,105,player0
Outdoor,Clay,6,3,Ljubicic I.,Schuettler R.,77,63,player0
Outdoor,Clay,6,3,Luzzi F.,Vicente F.,265,36,player0
Outdoor,Clay,6,3,Martin A.,El Aynaoui Y.,69,16,player0
Outdoor,Clay,6,3,Massu N.,Portas A.,68,50,player0
Outdoor,Clay,6,3,Sargsian S.,Wiltschnig H.,83,210,player0
Outdoor,Clay,6,3,Ulihrach B.,Tarango J.,81,66,player0
Outdoor,Clay,6,3,Voinea A.,Moya C.,92,56,player0
Outdoor,Clay,6,3,Zabaleta M.,Ruud C.,48,127,player0
Outdoor,Clay,5,3,Alvarez E.,Voinea A.,150,92,player0
Outdoor,Clay,5,3,Calleri A.,Dosedel S.,86,59,player0
Outdoor,Clay,5,3,Clavet F.,Costa A.,51,18,player0
Outdoor,Clay,5,3,Corretja A.,Ljubicic I.,10,77,player0
Outdoor,Clay,5,3,Kafelnikov Y.,Sargsian S.,5,83,player0
Outdoor,Clay,5,3,Lapentti N.,Ulihrach B.,11,81,player0
Outdoor,Clay,5,3,Martin A.,Massu N.,69,68,player0
Outdoor,Clay,5,3,Zabaleta M.,Luzzi F.,48,265,player0
Outdoor,Clay,3,3,Alvarez E.,Lapentti N.,150,11,player0
Outdoor,Clay,3,3,Calleri A.,Martin A.,86,69,player0
Outdoor,Clay,3,3,Clavet F.,Kafelnikov Y.,51,5,player0
Outdoor,Clay,3,3,Corretja A.,Zabaleta M.,10,48,player0
Outdoor,Clay,2,3,Alvarez E.,Clavet F.,150,51,player0
Outdoor,Clay,2,3,Corretja A.,Calleri A.,10,86,player0
Outdoor,Clay,1,5,Corretja A.,Alvarez E.,10,150,player0
Outdoor,Hard,7,3,Chang M.,Kilderry P.,23,263,player0
Outdoor,Hard,7,3,Clement A.,Ondruska M.,60,158,player0
Outdoor,Hard,7,3,Ferreira W.,Dupuis A.,30,113,player0
Outdoor,Hard,7,3,Gambill J.M.,Mamiit C.,38,125,player0
Outdoor,Hard,7,3,Gimelstob J.,Sekulov J.,87,146,player0
Outdoor,Hard,7,3,Godwin N.,Draper S.,156,280,player0
Outdoor,Hard,7,3,Goldstein P.,Manta L.,75,172,player0
Outdoor,Hard,7,3,Kroslak J.,Saulnier C.,136,122,player0
Outdoor,Hard,7,3,Motomura G.,Rios M.,176,22,player0
Outdoor,Hard,7,3,O'Brien A.,Ilie A.,195,43,player0
Outdoor,Hard,7,3,Philippoussis M.,Humphries S.,19,656,player0
Outdoor,Hard,7,3,Roux L.,Dent T.,259,275,player0
Outdoor,Hard,7,3,Srichaphan P.,Lareau S.,100,129,player0
Outdoor,Hard,7,3,Stoltenberg J.,Bryan B.,72,133,player0
Outdoor,Hard,7,3,Tieleman L.,Levy H.,117,143,player0
Outdoor,Hard,7,3,Ullyett K.,Agenor R.,148,134,player0
Outdoor,Hard,6,3,Chang M.,Ullyett K.,23,148,player0
Outdoor,Hard,6,3,Clement A.,Godwin N.,60,156,player0
Outdoor,Hard,6,3,Ferreira W.,Srichaphan P.,30,100,player0
Outdoor,Hard,6,3,Gambill J.M.,Tieleman L.,38,117,player0
Outdoor,Hard,6,3,Gimelstob J.,Philippoussis M.,87,19,player0
Outdoor,Hard,6,3,Goldstein P.,O'Brien A.,75,195,player0
Outdoor,Hard,6,3,Roux L.,Kroslak J.,259,136,player0
Outdoor,Hard,6,3,Stoltenberg J.,Motomura G.,72,176,player0
Outdoor,Hard,3,3,Chang M.,Ferreira W.,23,30,player0
Outdoor,Hard,3,3,Clement A.,Roux L.,60,259,player0
Outdoor,Hard,3,3,Gambill J.M.,Stoltenberg J.,38,72,player0
Outdoor,Hard,3,3,Gimelstob J.,Goldstein P.,87,75,player0
Outdoor,Hard,2,3,Chang M.,Gimelstob J.,23,87,player0
Outdoor,Hard,2,3,Gambill J.M.,Clement A.,38,60,player0
Outdoor,Hard,1,3,Chang M.,Gambill J.M.,23,38,player0
Outdoor,Clay,7,3,Alami K.,Etlis G.,34,121,player0
Outdoor,Clay,7,3,Alonso J.,Blanco G.,118,82,player0
Outdoor,Clay,7,3,Behrend T.,Knippschild J.,144,126,player0
Outdoor,Clay,7,3,Bruguera S.,Squillari F.,169,14,player0
Outdoor,Clay,7,3,Calatrava A.,Puerta M.,115,21,player0
Outdoor,Clay,7,3,Furlan R.,Sluiter R.,459,106,player0
Outdoor,Clay,7,3,Gaudenzi A.,Tabara M.,107,137,player0
Outdoor,Clay,7,3,Marin J.A.,Kempes E.,85,161,player0
Outdoor,Clay,7,3,Medvedev A.,Cobolli S.,46,400,player0
Outdoor,Clay,7,3,Nargiso D.,Fromberg R.,340,79,player0
Outdoor,Clay,7,3,Rochus C.,Huet S.,88,101,player0
Outdoor,Clay,7,3,Savolt A.,Charpentier M.,108,157,player0
Outdoor,Clay,7,3,Siemerink J.,Jonsson F.,119,109,player0
Outdoor,Clay,7,3,Stoliarov A.,Gaudio G.,131,25,player0
Outdoor,Clay,7,3,Vanek J.,Armando H.,84,324,player0
Outdoor,Clay,7,3,Zib T.,Malcor O.,155,339,player0
Outdoor,Clay,6,3,Alami K.,Furlan R.,34,459,player0
Outdoor,Clay,6,3,Alonso J.,Gaudenzi A.,118,107,player0
Outdoor,Clay,6,3,Bruguera S.,Zib T.,169,155,player0
Outdoor,Clay,6,3,Calatrava A.,Rochus C.,115,88,player0
Outdoor,Clay,6,3,Medvedev A.,Savolt A.,46,108,player0
Outdoor,Clay,6,3,Nargiso D.,Marin J.A.,340,85,player0
Outdoor,Clay,6,3,Siemerink J.,Stoliarov A.,119,131,player0
Outdoor,Clay,6,3,Vanek J.,Behrend T.,84,144,player0
Outdoor,Clay,3,3,Bruguera S.,Alonso J.,169,118,player0
Outdoor,Clay,3,3,Calatrava A.,Vanek J.,115,84,player0
Outdoor,Clay,3,3,Medvedev A.,Siemerink J.,46,119,player0
Outdoor,Clay,3,3,Nargiso D.,Alami K.,340,34,player0
Outdoor,Clay,2,3,Bruguera S.,Nargiso D.,169,340,player0
Outdoor,Clay,2,3,Calatrava A.,Medvedev A.,115,46,player0
Outdoor,Clay,1,3,Calatrava A.,Bruguera S.,115,169,player0
Outdoor,Hard,7,3,Alami K.,Tramacchi P.,33,1164,player0
Outdoor,Hard,7,3,Chang M.,Arazi H.,21,39,player0
